State,County/ Congressional District,Veteran Population,Year
Iowa,MONROE,645,2013
Iowa,WAPELLO,2638,2013
Iowa,SIOUX,1830,2013
Iowa,CALHOUN,928,2013
Iowa,CARROLL,1447,2013
Iowa,CERRO GORDO,3999,2013
Iowa,GREENE,821,2013
Iowa,HARDIN,1485,2013
Iowa,LUCAS,656,2013
Iowa,LYON,689,2013
Minnesota,CLEARWATER,923,2013
Minnesota,ISANTI,2995,2013
Minnesota,MOWER,3076,2013
Minnesota,OLMSTED,9541,2013
Alabama,SAINT CLAIR,6928,2013
Alabama,BALDWIN,19346,2013
Alabama,HOUSTON,9254,2013
Alabama,TUSCALOOSA,12198,2013
Alabama,COFFEE,6066,2013
Alabama,PIKE,2516,2013
Minnesota,GRANT,570,2013
Minnesota,MAHNOMEN,420,2013
Minnesota,YELLOW MEDICINE,913,2013
Minnesota,BLUE EARTH,4186,2013
Minnesota,LAKE OF THE WOODS,485,2013
Minnesota,SAINT LOUIS,17723,2013
Minnesota,DAKOTA,27400,2013
Minnesota,LYON,1500,2013
Minnesota,RENVILLE,1249,2013
Minnesota,COOK,525,2013
Alabama,CHAMBERS,2691,2013
Alabama,MONTGOMERY,20008,2013
Alabama,HENRY,1497,2013
Alabama,TALLAPOOSA,3631,2013
Alabama,WILCOX,462,2013
Alaska,KODIAK ISLAND,1097,2013
Alaska,NORTH SLOPE,604,2013
Alaska,FAIRBANKS NORTH STAR,11048,2013
Alaska,NOME,600,2013
Alaska,YAKUTAT,58,2013
Alaska,SOUTHEAST FAIRBANKS,973,2013
Alaska,ALEUTIANS EAST,99,2013
Alaska,KENAI PENINSULA,6137,2013
Alaska,PETERSBURG,345,2013
Alaska,WRANGELL,364,2013
Arizona,GILA,6166,2013
Arizona,COCHISE,18795,2013
Arizona,APACHE,4109,2013
Arizona,YUMA,15380,2013
Arizona,NAVAJO,7144,2013
Arkansas,CLAY,1230,2013
Arkansas,DREW,983,2013
Arkansas,RANDOLPH,1405,2013
Arkansas,BOONE,3280,2013
Maine,LINCOLN,3669,2013
Maine,WALDO,4219,2013
Maine,PENOBSCOT,14626,2013
Maine,PISCATAQUIS,2060,2013
Maine,ANDROSCOGGIN,10223,2013
Maine,AROOSTOOK,7159,2013
Maine,WASHINGTON,3639,2013
Maine,CUMBERLAND,22138,2013
Maine,KNOX,4258,2013
Maine,SAGADAHOC,4046,2013
Maine,YORK,19167,2013
Maine,KENNEBEC,11991,2013
Maine,FRANKLIN,2908,2013
Maine,SOMERSET,5385,2013
Iowa,WINNEBAGO,835,2013
Iowa,PALO ALTO,782,2013
Iowa,SHELBY,1041,2013
Iowa,APPANOOSE,1045,2013
Iowa,HENRY,1575,2013
Iowa,IOWA,1044,2013
Iowa,JASPER,2818,2013
Iowa,PAGE,1590,2013
Iowa,WINNESHIEK,1485,2013
Iowa,POWESHIEK,1296,2013
Iowa,POTTAWATTAMIE,7373,2013
Iowa,MARSHALL,3538,2013
Iowa,CLAYTON,1575,2013
Iowa,BOONE,2277,2013
Iowa,BREMER,1914,2013
Iowa,BUENA VISTA,1207,2013
Iowa,HOWARD,694,2013
Iowa,EMMET,770,2013
Iowa,GUTHRIE,898,2013
Iowa,HANCOCK,798,2013
Iowa,MADISON,1365,2013
Iowa,MARION,2484,2013
Iowa,WRIGHT,938,2013
Iowa,CASS,1155,2013
Iowa,CRAWFORD,1161,2013
Iowa,FAYETTE,1717,2013
Iowa,HARRISON,1099,2013
Iowa,MILLS,1347,2013
Maine,HANCOCK,5513,2013
Maryland,WORCESTER,5267,2013
Maryland,BALTIMORE CITY,35446,2013
Maryland,SOMERSET,2083,2013
Maryland,TALBOT,4164,2013
Maryland,HARFORD,21099,2013
Maryland,HOWARD,18971,2013
Maryland,PRINCE GEORGE'S,61842,2013
Maryland,BALTIMORE,58028,2013
Maryland,FREDERICK,17508,2013
Maryland,GARRETT,2287,2013
Maryland,KENT,1872,2013
Maryland,CARROLL,13155,2013
Maryland,QUEEN ANNE'S,4180,2013
Maryland,CHARLES,15764,2013
Maryland,WASHINGTON,12218,2013
Maryland,WICOMICO,7490,2013
Maryland,CAROLINE,2878,2013
Massachusetts,SUFFOLK,23808,2013
Massachusetts,DUKES,966,2013
Massachusetts,MIDDLESEX,74275,2013
Massachusetts,BRISTOL,33409,2013
Massachusetts,HAMPDEN,32603,2013
Massachusetts,ESSEX,43065,2013
Massachusetts,FRANKLIN,5542,2013
Massachusetts,WORCESTER,53990,2013
Massachusetts,HAMPSHIRE,10038,2013
Michigan,CHIPPEWA,3760,2013
Michigan,ALLEGAN,7700,2013
Michigan,OAKLAND,67718,2013
Michigan,ALGER,1100,2013
Michigan,MUSKEGON,13255,2013
Michigan,LEELANAU,2225,2013
Michigan,LAPEER,6550,2013
Michigan,SANILAC,3205,2013
Michigan,ISABELLA,3584,2013
Michigan,ONTONAGON,1016,2013
Michigan,TUSCOLA,4494,2013
Michigan,ALCONA,1702,2013
Michigan,IONIA,4782,2013
Michigan,KALKASKA,1610,2013
Michigan,BERRIEN,11674,2013
Michigan,OSCODA,1095,2013
Michigan,WEXFORD,2940,2013
Michigan,CLINTON,4812,2013
Michigan,DICKINSON,2815,2013
Michigan,HURON,2670,2013
Michigan,INGHAM,16206,2013
Iowa,MONONA,965,2013
Iowa,OSCEOLA,493,2013
Iowa,WEBSTER,3109,2013
Iowa,STORY,4787,2013
Iowa,BLACK HAWK,9095,2013
Iowa,GRUNDY,894,2013
Iowa,JONES,1948,2013
Iowa,MITCHELL,895,2013
Iowa,MONTGOMERY,897,2013
Iowa,SAC,943,2013
Iowa,MAHASKA,1481,2013
Iowa,BUCHANAN,1511,2013
Iowa,CLINTON,4259,2013
Iowa,DECATUR,612,2013
Iowa,JEFFERSON,1561,2013
Iowa,ALLAMAKEE,1282,2013
Iowa,LINN,16870,2013
Iowa,DALLAS,3902,2013
Iowa,O'BRIEN,1117,2013
Kansas,STANTON,76,2013
Kansas,MEADE,345,2013
Kansas,MONTGOMERY,2672,2013
Kansas,PRATT,769,2013
Kansas,RAWLINS,260,2013
Kansas,ANDERSON,625,2013
Kansas,ELLSWORTH,557,2013
Kansas,GEARY,4795,2013
Kansas,FORD,1519,2013
Kansas,RUSSELL,619,2013
Kansas,MARSHALL,831,2013
Kansas,ALLEN,1218,2013
Kansas,CHEYENNE,256,2013
Kansas,COWLEY,2923,2013
Kansas,ELK,311,2013
Kansas,FRANKLIN,1891,2013
Kansas,HODGEMAN,163,2013
Kansas,JEWELL,356,2013
Kansas,KEARNY,212,2013
Kansas,RICE,800,2013
Kansas,STAFFORD,355,2013
Kansas,MCPHERSON,1951,2013
Kansas,OSAGE,1583,2013
Kansas,GREELEY,88,2013
Kansas,COFFEY,708,2013
Kansas,CRAWFORD,2511,2013
Kansas,ELLIS,1997,2013
Kansas,GREENWOOD,585,2013
Kansas,LABETTE,1628,2013
Kansas,LINN,928,2013
Kansas,SEDGWICK,36325,2013
Kansas,SEWARD,774,2013
Kansas,REPUBLIC,543,2013
Kansas,GRAHAM,209,2013
Kansas,JOHNSON,33775,2013
Kansas,DOUGLAS,5957,2013
Kansas,SHERIDAN,241,2013
Kansas,MIAMI,2365,2013
Kansas,WALLACE,100,2013
Kansas,STEVENS,361,2013
Kansas,SMITH,456,2013
Michigan,MASON,2607,2013
Michigan,MENOMINEE,2598,2013
Michigan,MONTCALM,4911,2013
Michigan,MISSAUKEE,1237,2013
Michigan,SAINT JOSEPH,4414,2013
Michigan,SAINT CLAIR,12663,2013
Michigan,VAN BUREN,6290,2013
Michigan,WASHTENAW,16860,2013
Michigan,ARENAC,1519,2013
Michigan,BARRY,4802,2013
Michigan,CASS,4669,2013
Michigan,IRON,1476,2013
Kansas,JACKSON,1335,2013
Kansas,KINGMAN,768,2013
Kansas,NEMAHA,657,2013
Kansas,WYANDOTTE,10210,2013
Kansas,CHEROKEE,1753,2013
Kansas,CLAY,962,2013
Kansas,LINCOLN,393,2013
Kansas,SUMNER,1899,2013
Kansas,TREGO,306,2013
Kansas,WILSON,753,2013
Kansas,MITCHELL,419,2013
Kansas,NESS,289,2013
Kansas,ATCHISON,1163,2013
Kansas,BOURBON,1183,2013
Kansas,HAMILTON,182,2013
Kansas,LEAVENWORTH,9799,2013
Kansas,SHAWNEE,16162,2013
Kansas,WICHITA,145,2013
Kansas,CHAUTAUQUA,362,2013
Kansas,NORTON,556,2013
Kansas,RENO,4952,2013
Kansas,CLOUD,828,2013
Kansas,EDWARDS,229,2013
Kansas,HASKELL,146,2013
Kansas,RUSH,315,2013
Kansas,SCOTT,314,2013
Kansas,NEOSHO,1494,2013
Kansas,OTTAWA,493,2013
Kansas,PHILLIPS,390,2013
Kansas,BARBER,444,2013
Kansas,DECATUR,300,2013
Kansas,JEFFERSON,1694,2013
Kentucky,GREENUP,2765,2013
Kentucky,FLEMING,951,2013
Kentucky,CARTER,1647,2013
Kentucky,ELLIOTT,464,2013
Kentucky,JEFFERSON,54711,2013
Kentucky,LARUE,1170,2013
Kentucky,MASON,1165,2013
Michigan,BENZIE,1955,2013
Michigan,ROSCOMMON,3162,2013
Michigan,SCHOOLCRAFT,892,2013
Michigan,WAYNE,105562,2013
Michigan,BRANCH,3137,2013
Michigan,GRAND TRAVERSE,7144,2013
Michigan,JACKSON,12517,2013
Michigan,GENESEE,29730,2013
Michigan,ANTRIM,2378,2013
Michigan,LIVINGSTON,12150,2013
Michigan,IOSCO,3474,2013
Michigan,MANISTEE,2825,2013
Michigan,MONTMORENCY,1323,2013
Michigan,GLADWIN,2636,2013
Michigan,MECOSTA,3475,2013
Michigan,MARQUETTE,6516,2013
Michigan,OSCEOLA,2282,2013
Michigan,OTSEGO,2179,2013
Michigan,CHEBOYGAN,2719,2013
Michigan,LUCE,597,2013
Michigan,MACOMB,55720,2013
Michigan,SHIAWASSEE,5252,2013
Michigan,BARAGA,835,2013
Michigan,CHARLEVOIX,2356,2013
Michigan,EATON,8128,2013
Michigan,GOGEBIC,1941,2013
Michigan,EMMET,2872,2013
Minnesota,MEEKER,1985,2013
Minnesota,PENNINGTON,1072,2013
Minnesota,RICE,4078,2013
Minnesota,WILKIN,556,2013
Minnesota,RED LAKE,326,2013
Minnesota,CLAY,3423,2013
Minnesota,FARIBAULT,1249,2013
Minnesota,FILLMORE,1628,2013
Minnesota,LAKE,1264,2013
Minnesota,POLK,2521,2013
Minnesota,ROSEAU,1245,2013
Minnesota,SIBLEY,964,2013
Minnesota,WATONWAN,864,2013
Minnesota,BECKER,3159,2013
Minnesota,BIG STONE,483,2013
Minnesota,BROWN,2182,2013
Minnesota,CASS,3271,2013
Minnesota,GOODHUE,3802,2013
Minnesota,HUBBARD,2228,2013
Minnesota,JACKSON,1006,2013
Minnesota,MARTIN,1766,2013
Minnesota,NOBLES,1380,2013
Minnesota,PINE,3023,2013
Idaho,NEZ PERCE,4190,2013
Idaho,JEROME,1339,2013
Idaho,KOOTENAI,13296,2013
Idaho,LEWIS,468,2013
Idaho,MINIDOKA,1387,2013
Idaho,TWIN FALLS,5629,2013
Idaho,OWYHEE,922,2013
Idaho,BLAINE,1347,2013
Idaho,BOISE,758,2013
Idaho,BOUNDARY,1263,2013
Idaho,BUTTE,266,2013
Idaho,CARIBOU,478,2013
Idaho,GOODING,1125,2013
Idaho,ADA,29195,2013
Idaho,BANNOCK,5638,2013
Idaho,BEAR LAKE,440,2013
Idaho,BINGHAM,2887,2013
Idaho,BONNEVILLE,6919,2013
Idaho,CAMAS,133,2013
Idaho,CLEARWATER,1041,2013
Idaho,JEFFERSON,1587,2013
Idaho,LEMHI,1004,2013
Idaho,PAYETTE,2002,2013
Idaho,BONNER,4676,2013
Idaho,CUSTER,547,2013
Idaho,ELMORE,4308,2013
Idaho,MADISON,960,2013
Idaho,SHOSHONE,1605,2013
Idaho,TETON,420,2013
Idaho,WASHINGTON,1034,2013
Illinois,HANCOCK,1750,2013
Illinois,GRUNDY,3472,2013
Illinois,KANKAKEE,8404,2013
Illinois,DUPAGE,42246,2013
Illinois,ALEXANDER,678,2013
Illinois,MENARD,1135,2013
Illinois,LASALLE,9116,2013
Illinois,COOK,213855,2013
Illinois,MACON,9711,2013
Illinois,MORGAN,2997,2013
Illinois,WAYNE,1454,2013
Illinois,WOODFORD,2681,2013
Illinois,FRANKLIN,3774,2013
Illinois,MCDONOUGH,2407,2013
Illinois,MCHENRY,17482,2013
Illinois,MOULTRIE,1037,2013
Illinois,PERRY,1880,2013
Illinois,POPE,435,2013
Illinois,SAINT CLAIR,29633,2013
Illinois,SHELBY,2239,2013
Illinois,CHAMPAIGN,10682,2013
Illinois,CALHOUN,444,2013
Illinois,FORD,1164,2013
Illinois,JO DAVIESS,2271,2013
Illinois,KENDALL,5821,2013
Illinois,LAWRENCE,1239,2013
Illinois,MARION,3473,2013
Illinois,MASON,1209,2013
Illinois,IROQUOIS,2385,2013
Illinois,CLAY,1054,2013
Illinois,GALLATIN,457,2013
Illinois,MONROE,2703,2013
Illinois,PEORIA,12756,2013
Kentucky,DAVIESS,7461,2013
Kentucky,HENDERSON,3102,2013
Kentucky,JACKSON,739,2013
Kentucky,MEADE,3568,2013
Kentucky,OLDHAM,4487,2013
Kentucky,ROCKCASTLE,1170,2013
Kentucky,ALLEN,1508,2013
Kentucky,BULLITT,5928,2013
Kentucky,FULTON,494,2013
Kentucky,KNOTT,755,2013
Kentucky,MUHLENBERG,2082,2013
Kentucky,WOLFE,419,2013
Kentucky,BELL,1668,2013
Kentucky,CUMBERLAND,470,2013
Kentucky,LEE,397,2013
Kentucky,EDMONSON,943,2013
Kentucky,BRACKEN,571,2013
Kentucky,NELSON,3131,2013
Kentucky,MARION,1304,2013
Kentucky,BOONE,8606,2013
Kentucky,KNOX,1564,2013
Kentucky,LETCHER,1277,2013
Kentucky,PIKE,3083,2013
Kentucky,GALLATIN,721,2013
Louisiana,VERNON PARISH,6560,2013
Louisiana,SABINE PARISH,2074,2013
Louisiana,JEFFERSON DAVIS PARISH,2183,2013
Louisiana,WEST FELICIANA PARISH,1358,2013
Louisiana,BIENVILLE PARISH,1134,2013
Louisiana,CAMERON PARISH,489,2013
Louisiana,PLAQUEMINES PARISH,1749,2013
Louisiana,WASHINGTON PARISH,3817,2013
Louisiana,ACADIA PARISH,3417,2013
Louisiana,SAINT TAMMANY PARISH,19810,2013
Louisiana,CADDO PARISH,19567,2013
Louisiana,ASCENSION PARISH,6653,2013
Louisiana,IBERIA PARISH,4521,2013
Louisiana,SAINT HELENA PARISH,754,2013
Louisiana,DE SOTO PARISH,2243,2013
Louisiana,LIVINGSTON PARISH,8788,2013
Louisiana,NATCHITOCHES PARISH,2511,2013
Louisiana,CATAHOULA PARISH,692,2013
Louisiana,FRANKLIN PARISH,1222,2013
Louisiana,JACKSON PARISH,1402,2013
Louisiana,SAINT CHARLES PARISH,3015,2013
Louisiana,TENSAS PARISH,352,2013
Kentucky,PENDLETON,896,2013
Kentucky,ROBERTSON,160,2013
Kentucky,RUSSELL,1142,2013
Kentucky,SPENCER,1316,2013
Kentucky,WASHINGTON,701,2013
Kentucky,BATH,586,2013
Kentucky,BALLARD,739,2013
Kentucky,BARREN,2483,2013
Kentucky,BOYLE,2087,2013
Kentucky,GREEN,741,2013
Kentucky,HANCOCK,858,2013
Kentucky,HARLAN,2176,2013
Kentucky,MARTIN,645,2013
Kentucky,HARDIN,14266,2013
Kentucky,LINCOLN,1636,2013
Kentucky,MCLEAN,759,2013
Kentucky,MONROE,746,2013
Kentucky,OHIO,1717,2013
Kentucky,POWELL,656,2013
Kentucky,WEBSTER,1070,2013
Kentucky,CALDWELL,1002,2013
Alabama,MONROE,1237,2013
Alabama,LAWRENCE,1891,2013
Alabama,LEE,10045,2013
Alabama,MARION,2287,2013
Alabama,PICKENS,1610,2013
Alabama,SUMTER,706,2013
Alabama,JEFFERSON,46613,2013
Alabama,CHOCTAW,938,2013
Alabama,FRANKLIN,1860,2013
Alabama,MARENGO,1462,2013
Alabama,RUSSELL,5977,2013
Alabama,CHEROKEE,2174,2013
Alabama,COVINGTON,3433,2013
Alabama,CRENSHAW,1098,2013
Alabama,DALLAS,2897,2013
Alabama,LAUDERDALE,7000,2013
Alabama,LOWNDES,626,2013
Alabama,MACON,1662,2013
Alabama,LIMESTONE,6964,2013
Alabama,SHELBY,13991,2013
Alabama,WINSTON,1721,2013
Alabama,CULLMAN,6167,2013
Alabama,ELMORE,8364,2013
Alabama,JACKSON,4000,2013
Alabama,TALLADEGA,6691,2013
Alabama,WASHINGTON,1025,2013
Alabama,CLAY,1076,2013
Alabama,MORGAN,9518,2013
Alabama,CHILTON,3308,2013
Alabama,COLBERT,4376,2013
Minnesota,SHERBURNE,5761,2013
Minnesota,WADENA,1222,2013
Illinois,WINNEBAGO,21278,2013
Illinois,PIATT,1324,2013
Illinois,PULASKI,552,2013
Illinois,SCHUYLER,841,2013
Illinois,STARK,484,2013
Illinois,EDGAR,1640,2013
Illinois,BOND,1458,2013
Kentucky,CASEY,1211,2013
Kentucky,CHRISTIAN,6986,2013
Kentucky,GRAYSON,1881,2013
Kentucky,HENRY,969,2013
Kentucky,HOPKINS,3500,2013
Kentucky,LAUREL,4121,2013
Kentucky,MARSHALL,2837,2013
Kentucky,MONTGOMERY,1618,2013
Kentucky,NICHOLAS,438,2013
Kentucky,OWEN,678,2013
Kentucky,SCOTT,3115,2013
Kentucky,WARREN,7460,2013
Kentucky,BOURBON,1585,2013
Kentucky,BOYD,4336,2013
Kentucky,CRITTENDEN,848,2013
Kentucky,FAYETTE,17908,2013
Kentucky,JOHNSON,1374,2013
Kentucky,MENIFEE,478,2013
Kentucky,MORGAN,548,2013
Kentucky,PERRY,1563,2013
Kentucky,PULASKI,4696,2013
Kentucky,CLAY,843,2013
Kentucky,ADAIR,1378,2013
Kentucky,BREATHITT,566,2013
Kentucky,GRAVES,2616,2013
Kentucky,HART,1202,2013
Kentucky,BUTLER,802,2013
Kentucky,TRIMBLE,582,2013
Kentucky,HARRISON,1562,2013
Kentucky,HICKMAN,372,2013
Kentucky,LYON,913,2013
Kentucky,WAYNE,1247,2013
Kentucky,LEWIS,880,2013
Kentucky,TRIGG,1650,2013
Kentucky,WOODFORD,2093,2013
Kentucky,LESLIE,465,2013
Kentucky,JESSAMINE,3237,2013
Kentucky,LAWRENCE,790,2013
Kentucky,LIVINGSTON,563,2013
Kentucky,MCCRACKEN,5642,2013
Kentucky,SHELBY,3476,2013
Kentucky,WHITLEY,2459,2013
Minnesota,BENTON,2963,2013
Minnesota,CARVER,4834,2013
Minnesota,FREEBORN,2851,2013
Minnesota,ITASCA,4577,2013
Minnesota,MCLEOD,2825,2013
Minnesota,POPE,988,2013
Minnesota,RAMSEY,28775,2013
Minnesota,STEVENS,634,2013
Minnesota,SWIFT,844,2013
Minnesota,WINONA,2989,2013
Minnesota,COTTONWOOD,877,2013
Minnesota,SCOTT,7268,2013
Minnesota,DODGE,1517,2013
Minnesota,WABASHA,1949,2013
Minnesota,PIPESTONE,750,2013
Minnesota,CROW WING,5869,2013
Minnesota,NORMAN,566,2013
Minnesota,WRIGHT,7961,2013
Minnesota,NICOLLET,1961,2013
Minnesota,DOUGLAS,3269,2013
Minnesota,KITTSON,367,2013
Minnesota,LE SUEUR,2025,2013
Minnesota,CHISAGO,3977,2013
Minnesota,REDWOOD,1298,2013
Minnesota,TODD,2035,2013
Minnesota,BELTRAMI,3626,2013
Minnesota,HOUSTON,1591,2013
Minnesota,LAC QUI PARLE,611,2013
Minnesota,OTTER TAIL,5684,2013
Minnesota,WASECA,1445,2013
Minnesota,ANOKA,22937,2013
Minnesota,STEARNS,11313,2013
Minnesota,LINCOLN,556,2013
Minnesota,MARSHALL,683,2013
Minnesota,MILLE LACS,2221,2013
Minnesota,WASHINGTON,15920,2013
Minnesota,CARLTON,3216,2013
Minnesota,KANABEC,1542,2013
Arkansas,DESHA,754,2013
Arkansas,GARLAND,10575,2013
Arkansas,POPE,4459,2013
Arkansas,WOODRUFF,581,2013
Arkansas,JACKSON,1352,2013
Arkansas,STONE,1342,2013
Arkansas,BAXTER,5725,2013
Arkansas,GREENE,3801,2013
Arkansas,PHILLIPS,1271,2013
Arkansas,YELL,1426,2013
Arkansas,CLARK,1804,2013
Arkansas,MONROE,629,2013
Arkansas,OUACHITA,2039,2013
Arkansas,ARKANSAS,1389,2013
Arkansas,CARROLL,2961,2013
Arkansas,PULASKI,31984,2013
California,LAKE,6777,2013
California,MODOC,996,2013
California,INYO,1720,2013
Illinois,BOONE,3404,2013
Illinois,BUREAU,2803,2013
Illinois,CARROLL,1395,2013
Illinois,COLES,3785,2013
Illinois,CRAWFORD,1805,2013
Illinois,JERSEY,2436,2013
Illinois,PUTNAM,615,2013
Illinois,DE WITT,1373,2013
Illinois,FAYETTE,1712,2013
Illinois,LEE,2900,2013
Illinois,LOGAN,2276,2013
Illinois,MACOUPIN,4417,2013
Illinois,RICHLAND,1469,2013
Illinois,WASHINGTON,1446,2013
Illinois,MONTGOMERY,2871,2013
Illinois,ADAMS,5862,2013
Illinois,CLINTON,3558,2013
Illinois,EDWARDS,556,2013
Illinois,JEFFERSON,3407,2013
Illinois,VERMILION,7337,2013
Illinois,WILLIAMSON,6348,2013
Illinois,CLARK,1459,2013
Illinois,EFFINGHAM,2605,2013
Illinois,FULTON,3195,2013
Illinois,HAMILTON,713,2013
Illinois,HENRY,4338,2013
Illinois,JOHNSON,1352,2013
Illinois,LAKE,35286,2013
Illinois,LIVINGSTON,2815,2013
Illinois,SCOTT,427,2013
Illinois,CASS,982,2013
Illinois,WARREN,1299,2013
Indiana,HUNTINGTON,2703,2013
Indiana,LAPORTE,8961,2013
Indiana,WHITE,2075,2013
Indiana,JASPER,2515,2013
Indiana,MARTIN,925,2013
Indiana,SHELBY,3476,2013
Indiana,RIPLEY,2351,2013
Indiana,SULLIVAN,1449,2013
Indiana,TIPTON,1525,2013
Indiana,VIGO,7960,2013
Indiana,WARRICK,4677,2013
Indiana,DEKALB,3081,2013
Indiana,BARTHOLOMEW,5460,2013
Indiana,RUSH,1398,2013
Indiana,FULTON,1634,2013
Indiana,LAKE,32821,2013
Indiana,NOBLE,3335,2013
Indiana,ADAMS,1778,2013
Indiana,FAYETTE,2146,2013
Indiana,HENDRICKS,10552,2013
Indiana,DUBOIS,3188,2013
Indiana,GRANT,5887,2013
Indiana,HANCOCK,5381,2013
Indiana,HOWARD,7482,2013
Maine,OXFORD,5841,2013
Maryland,ALLEGANY,6754,2013
Maryland,ANNE ARUNDEL,54387,2013
Nebraska,MCPHERSON,43,2014
Nebraska,CHEYENNE,780,2014
Nebraska,DAWSON,1271,2014
Nebraska,GARFIELD,180,2014
Nebraska,NANCE,193,2014
Nebraska,STANTON,363,2014
Nebraska,VALLEY,400,2014
Nevada,CHURCHILL,3375,2014
Nevada,DOUGLAS,5391,2014
Nevada,PERSHING,631,2014
Nevada,EUREKA,178,2014
Nevada,HUMBOLDT,1371,2014
Nevada,WHITE PINE,1031,2014
Nevada,ELKO,3795,2014
Nevada,NYE,7343,2014
Nevada,STOREY,591,2014
Nevada,CLARK,151033,2014
Nevada,LYON,6153,2014
New Hampshire,CHESHIRE,6878,2014
New Hampshire,GRAFTON,7445,2014
New Hampshire,ROCKINGHAM,22895,2014
New Hampshire,SULLIVAN,4285,2014
New Hampshire,HILLSBOROUGH,29713,2014
New Hampshire,COOS,3596,2014
New Hampshire,CARROLL,5706,2014
New Jersey,MERCER,16417,2014
New Jersey,CUMBERLAND,8098,2014
New Jersey,SOMERSET,13163,2014
Nebraska,CLAY,482,2014
Nebraska,CUSTER,936,2014
Nebraska,FRANKLIN,315,2014
Nebraska,HAMILTON,762,2014
Nebraska,JEFFERSON,661,2014
Nebraska,KEITH,777,2014
Nebraska,LOUP,63,2014
Nebraska,PERKINS,185,2014
Nebraska,SAUNDERS,1779,2014
Nebraska,SCOTTS BLUFF,2769,2014
Nebraska,KEYA PAHA,66,2014
Nebraska,KIMBALL,329,2014
Nebraska,LINCOLN,3224,2014
Nebraska,PIERCE,657,2014
Nebraska,SIOUX,113,2014
Nebraska,BURT,580,2014
Nebraska,CASS,3071,2014
Nebraska,CUMING,765,2014
Nebraska,DIXON,415,2014
Nebraska,DUNDY,145,2014
Nebraska,GRANT,55,2014
Nebraska,GREELEY,287,2014
Nebraska,HALL,4120,2014
Nebraska,HAYES,128,2014
Nebraska,OTOE,1318,2014
Nebraska,RED WILLOW,899,2014
Nebraska,CEDAR,736,2014
Nebraska,DAWES,767,2014
Nebraska,JOHNSON,449,2014
South Dakota,HUGHES,1299,2014
South Dakota,CLAY,956,2014
South Dakota,DAY,578,2014
South Dakota,DOUGLAS,267,2014
South Dakota,MCPHERSON,271,2014
South Dakota,SANBORN,246,2014
South Dakota,SULLY,99,2014
South Dakota,HAND,264,2014
South Dakota,LAKE,919,2014
South Dakota,YANKTON,1740,2014
South Dakota,CODINGTON,2308,2014
South Dakota,BUTTE,881,2014
South Dakota,CORSON,327,2014
South Dakota,EDMUNDS,307,2014
South Dakota,CAMPBELL,107,2014
South Dakota,BENNETT,206,2014
South Dakota,STANLEY,201,2014
South Dakota,JONES,76,2014
South Dakota,POTTER,214,2014
South Dakota,TURNER,660,2014
South Dakota,CHARLES MIX,649,2014
South Dakota,HANSON,252,2014
South Dakota,MARSHALL,338,2014
South Dakota,MELLETTE,105,2014
South Dakota,PERKINS,273,2014
South Dakota,PENNINGTON,11741,2014
South Dakota,UNION,1115,2014
Tennessee,COFFEE,4352,2014
Tennessee,FAYETTE,3047,2014
Tennessee,HANCOCK,495,2014
Tennessee,HAWKINS,4848,2014
Tennessee,JOHNSON,1463,2014
Tennessee,LINCOLN,2406,2014
New Jersey,OCEAN,46029,2014
Tennessee,MACON,1144,2014
Tennessee,MOORE,613,2014
Tennessee,ROBERTSON,4510,2014
Tennessee,FRANKLIN,4016,2014
Tennessee,BLOUNT,11222,2014
Tennessee,CHEATHAM,2749,2014
Tennessee,CARTER,5059,2014
Tennessee,GRAINGER,1642,2014
Tennessee,GILES,2084,2014
Tennessee,LAUDERDALE,1690,2014
Tennessee,LAWRENCE,3058,2014
Tennessee,MADISON,6610,2014
Tennessee,MARION,1917,2014
Tennessee,OVERTON,1326,2014
Tennessee,PICKETT,493,2014
Tennessee,WAYNE,1235,2014
Tennessee,WILLIAMSON,9001,2014
Tennessee,BEDFORD,3302,2014
Tennessee,GREENE,5894,2014
Tennessee,CUMBERLAND,6763,2014
Tennessee,VAN BUREN,428,2014
Tennessee,CLAIBORNE,1931,2014
Tennessee,HICKMAN,1827,2014
Tennessee,HUMPHREYS,1389,2014
Tennessee,DECATUR,943,2014
Tennessee,SEVIER,7113,2014
Tennessee,STEWART,1518,2014
Tennessee,CHESTER,1021,2014
Tennessee,JACKSON,791,2014
Tennessee,MCNAIRY,1994,2014
Tennessee,ROANE,5791,2014
Tennessee,BRADLEY,6910,2014
Tennessee,HAMBLEN,4827,2014
Tennessee,UNION,1089,2014
Tennessee,HARDIN,2314,2014
Tennessee,DICKSON,3939,2014
Tennessee,MORGAN,2017,2014
Tennessee,MONROE,3790,2014
Tennessee,HENRY,3368,2014
Tennessee,CROCKETT,886,2014
Tennessee,LAKE,524,2014
Tennessee,KNOX,28760,2014
Tennessee,MCMINN,4118,2014
Tennessee,MARSHALL,1980,2014
Tennessee,RHEA,2324,2014
Tennessee,SCOTT,1125,2014
Tennessee,ANDERSON,7055,2014
Tennessee,FENTRESS,1171,2014
Tennessee,GIBSON,3856,2014
Tennessee,HARDEMAN,1643,2014
Tennessee,LOUDON,5454,2014
Tennessee,RUTHERFORD,18734,2014
Tennessee,SMITH,1180,2014
Tennessee,WILSON,9038,2014
Tennessee,UNICOI,1395,2014
New Mexico,LINCOLN,2151,2014
New Mexico,CHAVES,4601,2014
