State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Florida,SEMINOLE,38441,166166,87389,0,21557,0,0,3076,54144,8220
Florida,SUMTER,8294,68847,35920,0,1012,0,5170,943,25802,5603
Florida,SUWANNEE,4431,37917,14393,0,745,0,0,195,22583,1860
Florida,TAYLOR,2295,13147,6323,0,364,0,0,22,6438,799
Florida,UNION,1554,8546,3740,0,165,0,0,15,4627,384
Florida,VOLUSIA,53119,275925,149922,0,27678,0,0,4928,93397,17022
Florida,WAKULLA,2847,14533,7969,0,1808,0,0,208,4549,845
Florida,WALTON,6427,35720,25499,0,1970,0,0,336,7915,1379
Florida,WASHINGTON,2343,16848,10886,0,1938,0,0,94,3930,723
Georgia,APPLING,1287,5940,2943,0,228,0,0,39,2730,343
Georgia,ATKINSON,428,3128,1513,0,184,0,0,23,1409,164
Georgia,BACON,774,4313,2371,0,154,0,0,17,1771,231
Georgia,BAKER,345,1424,980,0,86,0,0,29,329,69
Georgia,BALDWIN,4295,16699,7466,0,988,0,0,317,7929,877
Georgia,BANKS,1033,5871,3546,0,167,0,0,82,2076,307
Georgia,BARROW,4764,17258,9954,0,1250,0,0,163,5892,952
Georgia,BARTOW,7842,25926,15291,0,2356,0,0,349,7930,1257
Georgia,BEN HILL,1279,8386,4669,0,293,0,0,85,3339,430
Georgia,BERRIEN,1644,11325,6846,0,877,0,0,86,3515,498
Georgia,BIBB,12116,63243,27516,0,5883,0,0,1300,28545,3717
Georgia,BLECKLEY,1053,5370,2511,0,245,0,0,10,2605,278
Georgia,BRANTLEY,1724,8787,5129,0,356,0,0,108,3194,403
Georgia,BROOKS,1359,9509,5104,0,551,0,0,37,3817,521
Georgia,BRYAN,2717,20790,12624,0,5230,0,0,221,2716,621
Georgia,BULLOCH,5319,19879,9508,0,3226,0,0,483,6663,979
Georgia,BURKE,1953,23167,16183,0,1672,0,0,240,5072,619
Georgia,BUTTS,2094,9023,5603,0,495,0,0,110,2815,391
Georgia,CALHOUN,347,1878,1183,0,75,0,0,23,596,149
Georgia,CAMDEN,5772,39915,24199,0,7241,0,0,351,8124,1402
Georgia,CANDLER,935,3482,1882,0,197,0,0,75,1328,212
Georgia,CARROLL,8013,29918,17558,0,4033,0,0,305,8022,1328
Georgia,CATOOSA,5620,18491,11284,0,1197,0,0,191,5819,1075
Georgia,CHARLTON,1040,5670,2786,0,153,0,0,58,2673,295
Georgia,CHATHAM,25357,169151,67713,0,71420,0,0,1661,28357,5535
Georgia,CHATTAHOOCHEE,898,4974,2823,0,1614,0,0,3,532,178
Georgia,CHATTOOGA,2381,7269,4783,0,450,0,0,66,1970,372
Georgia,CHEROKEE,16359,45430,27556,0,5304,0,0,1011,11560,1970
Georgia,CLARKE,6077,22123,11739,0,3568,0,0,404,6413,1050
Georgia,CLAY,252,867,458,0,18,0,0,32,360,53
Georgia,CLAYTON,24503,126798,73496,0,15151,0,0,795,37356,5197
Georgia,CLINCH,539,2841,1441,0,149,0,0,101,1151,152
Georgia,COBB,59588,164169,87708,0,26168,0,315,4007,45971,7095
Georgia,COFFEE,2546,14765,6578,0,609,0,0,142,7436,864
Georgia,COLQUITT,3299,16263,9332,0,604,0,0,120,6206,873
Georgia,COLUMBIA,13664,121649,74740,0,15544,0,0,871,30494,3804
Georgia,COOK,1339,8963,5258,0,700,0,0,73,2932,457
Georgia,COWETA,10643,38474,24857,0,3980,0,0,511,9127,1880
Georgia,CRAWFORD,1210,7804,5138,0,538,0,0,89,2038,316
Georgia,CRISP,1514,7352,3590,0,386,0,0,79,3296,434
Georgia,DADE,1762,3836,2456,0,272,0,0,40,1068,275
Georgia,DAWSON,1938,5728,3919,0,389,0,0,57,1363,283
Georgia,DECATUR,2034,7472,3350,0,732,0,0,69,3322,641
Georgia,DEKALB,45353,375869,116965,10004,27637,0,108176,3353,109734,11446
Georgia,DODGE,1690,10503,4304,0,375,0,0,82,5742,447
Georgia,DOOLY,834,3959,1995,0,154,0,0,67,1743,206
Georgia,DOUGHERTY,8356,49614,29149,0,3580,0,0,717,16169,2399
Georgia,DOUGLAS,11634,50188,31182,0,6516,0,0,451,12039,1946
Georgia,EARLY,721,3637,2151,0,166,0,0,49,1269,244
Georgia,ECHOLS,289,2315,1140,0,112,0,0,17,1046,94
Georgia,EFFINGHAM,5630,20037,12055,0,3252,0,0,153,4576,848
Georgia,ELBERT,1743,7734,4301,0,315,0,0,75,3042,470
Georgia,EMANUEL,1458,11374,4500,0,847,0,0,118,5910,503
Georgia,EVANS,845,4121,1966,0,212,0,0,48,1895,210
Georgia,FANNIN,2083,10322,6514,0,187,0,0,72,3550,610
Georgia,FAYETTE,14657,46962,32994,0,4895,0,0,1482,7590,1446
Georgia,FLOYD,7558,24451,15577,0,1668,0,0,343,6863,1332
Georgia,FORSYTH,11219,24581,14531,0,2279,0,0,1013,6758,1204
Georgia,FRANKLIN,2023,6324,3666,0,286,0,0,66,2307,374
Georgia,FULTON,52142,256587,117204,3275,33733,0,2169,4511,95696,11332
Georgia,GILMER,3493,11500,7682,0,285,0,0,422,3111,577
Georgia,GLASCOCK,156,787,311,0,44,0,0,10,423,60
Georgia,GLYNN,7843,31421,17592,0,2191,0,0,547,11090,1802
Georgia,GORDON,4058,11672,7098,0,776,0,0,160,3638,632
Georgia,GRADY,1893,7696,3825,0,512,0,0,52,3306,628
Georgia,GREENE,1495,5621,3045,0,188,0,0,65,2323,281
Georgia,GWINNETT,48006,166871,91649,0,23920,0,0,2908,48394,7512
Georgia,HABERSHAM,3526,12764,7757,0,384,0,0,256,4367,717
Georgia,HALL,11535,37326,22377,0,2434,0,0,462,12052,2145
Georgia,HANCOCK,685,4984,2637,0,185,0,0,16,2146,199
Georgia,HARALSON,2130,7888,5195,0,470,0,0,46,2177,391
Georgia,HARRIS,3864,23955,18043,0,2136,0,0,166,3610,670
Georgia,HART,2305,8163,5052,0,358,0,0,110,2644,488
Georgia,HEARD,746,4079,2654,0,166,0,0,20,1240,206
Georgia,HENRY,17544,100130,63185,0,16102,0,0,470,20373,3622
Georgia,HOUSTON,17136,121593,80057,0,16860,0,0,1190,23485,4137
Georgia,IRWIN,681,3650,2122,0,276,0,0,47,1205,196
Georgia,JACKSON,3935,17771,11260,0,1319,0,0,218,4974,807
Georgia,JASPER,1105,5386,3354,0,332,0,0,40,1661,283
Georgia,JEFF DAVIS,816,4936,2025,0,165,0,0,29,2716,303
Georgia,JEFFERSON,1192,10004,3733,0,602,0,0,93,5576,401
Georgia,JENKINS,855,2833,1231,0,76,0,0,10,1516,176
Georgia,JOHNSON,633,4308,1867,0,126,0,0,40,2275,174
Georgia,JONES,1848,10753,4868,0,686,0,0,93,5106,650
Georgia,LAMAR,2033,6805,4089,0,335,0,0,96,2284,337
Georgia,LANIER,893,5029,2396,0,474,0,0,6,2153,274
Georgia,LAURENS,3864,65976,15117,6355,1028,0,13723,168,29584,1916
Georgia,LEE,3660,12951,8511,0,1365,0,0,183,2892,629
Georgia,LIBERTY,7160,73156,47156,0,14921,0,0,379,10700,2214
Georgia,LINCOLN,867,4850,2763,0,123,0,0,55,1908,250
Georgia,LONG,1310,15469,10922,0,2970,0,0,67,1510,321
Georgia,LOWNDES,13215,61377,33314,0,7723,0,0,632,19708,2934
Georgia,LUMPKIN,2138,9439,6041,0,1118,0,0,125,2156,426
Georgia,MCDUFFIE,2080,12126,6105,0,703,0,0,66,5252,540
Georgia,MCINTOSH,1374,6241,3673,0,336,0,0,102,2130,328
Georgia,MACON,1109,3675,1384,0,170,0,0,49,2072,255
Georgia,MADISON,2691,11431,7548,0,473,0,0,134,3276,530
Georgia,MARION,962,4196,2561,0,214,0,0,13,1408,181
Georgia,MERIWETHER,1627,8681,5463,0,435,0,0,89,2694,377
Georgia,MILLER,472,1070,428,0,59,0,0,24,559,126
Georgia,MITCHELL,1728,6381,3446,0,482,0,0,32,2420,401
Georgia,MONROE,1879,9332,5285,0,636,0,0,178,3233,532
Georgia,MONTGOMERY,654,3618,1602,0,159,0,0,39,1817,203
Georgia,MORGAN,1054,5604,3543,0,228,0,0,123,1710,285
Georgia,MURRAY,2784,10340,5918,0,928,0,0,28,3466,530
Georgia,MUSCOGEE,22291,206952,140384,0,21419,0,0,2119,43030,6168
Georgia,NEWTON,5930,38626,21473,0,3646,0,0,350,13157,1642
Georgia,OCONEE,2928,8298,5431,0,801,0,0,90,1977,312
Georgia,OGLETHORPE,1097,5379,2800,0,206,0,0,73,2299,324
Georgia,PAULDING,10924,44574,27356,0,6142,0,0,736,10340,1499
Georgia,PEACH,2495,14973,9044,0,1224,0,0,113,4592,665
Georgia,PICKENS,2956,8051,5477,0,487,0,0,158,1929,378
Georgia,PIERCE,1291,8175,4372,0,162,0,0,23,3618,537
Georgia,PIKE,1384,6011,3360,0,845,0,0,51,1755,275
Georgia,POLK,3153,9190,6086,0,477,0,0,164,2463,507
Georgia,PULASKI,914,4450,2583,0,214,0,0,12,1641,204
Georgia,PUTNAM,2429,7962,4133,0,248,0,0,430,3152,454
Georgia,QUITMAN,218,1845,836,0,19,0,0,2,987,103
Georgia,RABUN,1537,6665,3615,0,170,0,0,87,2792,413
Georgia,RANDOLPH,446,2059,1014,0,51,0,0,14,980,127
Georgia,RICHMOND,21228,250027,124239,2259,20112,0,3449,1681,98286,9188
Georgia,ROCKDALE,9162,38569,22843,0,4800,0,0,352,10575,1595
Georgia,SCHLEY,372,1371,839,0,112,0,0,3,417,59
Georgia,SCREVEN,1383,4610,1921,0,260,0,0,98,2332,280
Georgia,SEMINOLE,953,3351,1807,0,95,0,0,52,1396,239
Georgia,SPALDING,4480,22622,14168,0,1555,0,0,314,6585,1082
Georgia,STEPHENS,2182,9111,5410,0,341,0,0,62,3297,494
Georgia,STEWART,295,2386,1388,0,94,0,0,3,901,88
Georgia,SUMTER,2267,9664,5494,0,718,0,0,58,3394,535
Georgia,TALBOT,540,5533,4044,0,265,0,0,122,1102,140
Georgia,TALIAFERRO,132,754,251,0,20,0,0,4,479,34
Georgia,TATTNALL,2265,10683,6026,0,780,0,0,255,3622,480
Georgia,TAYLOR,627,2708,1268,0,131,0,0,51,1258,157
Georgia,TELFAIR,986,5607,2400,0,119,0,0,11,3077,310
Georgia,TERRELL,841,2293,1198,0,114,0,0,52,929,197
Georgia,THOMAS,3980,18538,9793,0,783,0,0,332,7631,1218
Georgia,TIFT,2796,12814,7419,0,739,0,0,269,4387,798
Georgia,TOOMBS,2016,13036,4737,0,621,0,0,44,7633,645
Georgia,TOWNS,1464,6456,3755,0,219,0,0,117,2365,404
Georgia,TREUTLEN,574,5010,1251,0,42,0,0,34,3683,200
Georgia,TROUP,4956,24680,14043,0,1349,0,0,462,8826,1072
Georgia,TURNER,624,3090,1851,0,216,0,0,56,966,192
Georgia,TWIGGS,591,6371,3696,0,205,0,0,8,2462,236
Georgia,UNION,3392,14012,8824,0,214,0,0,236,4738,846
Georgia,UPSON,2422,11011,5829,0,449,0,0,111,4622,583
Georgia,WALKER,4973,21814,12806,0,2384,0,0,135,6490,1193
Georgia,WALTON,6183,24612,14878,0,1851,0,0,456,7426,1108
Georgia,WARE,3803,19722,10544,0,620,0,0,71,8487,1144
Georgia,WARREN,301,3097,1381,0,157,0,0,15,1543,139
Georgia,WASHINGTON,1522,9981,4072,0,284,0,0,64,5561,503
Georgia,WAYNE,2767,13423,7647,0,659,0,0,62,5055,678
Georgia,WEBSTER,168,995,761,0,86,0,0,0,147,27
Georgia,WHEELER,544,2699,1294,0,100,0,0,1,1305,143
Georgia,WHITE,3013,9676,5876,0,287,0,0,179,3334,521
Georgia,WHITFIELD,5771,17701,10825,0,1144,0,0,119,5614,1174
Georgia,WILCOX,919,3748,1752,0,86,0,0,6,1904,160
Georgia,WILKES,923,4535,2566,0,112,0,0,10,1847,249
Georgia,WILKINSON,693,5526,2638,0,221,0,0,8,2658,244
Georgia,WORTH,2306,7387,4030,0,345,0,0,47,2965,548
Hawaii,HAWAII,15865,81836,48224,0,3361,0,0,1179,29072,3505
Hawaii,HONOLULU,80969,470265,214880,2373,121863,0,14269,9855,107024,14648
Hawaii,KALAWAO,8,53,0,0,0,0,0,0,53,2
Hawaii,KAUAI,6299,25206,12534,0,1074,0,0,298,11300,1214
Hawaii,MAUI,11751,51383,30691,0,2225,0,0,1103,17365,1951
Iowa,ADAIR,839,3249,1161,0,132,0,0,25,1931,206
Iowa,ADAMS,302,1636,709,0,24,0,0,7,896,114
Iowa,ALLAMAKEE,1386,5401,2755,0,151,0,0,43,2452,428
Iowa,APPANOOSE,931,4937,2304,0,82,0,0,11,2539,373
Iowa,AUDUBON,484,2432,1410,0,107,0,0,39,876,165
Iowa,BENTON,2130,8393,4045,0,418,0,0,340,3590,645
Iowa,BLACK HAWK,10093,32589,17082,0,2129,0,0,701,12677,2379
Iowa,BOONE,2072,7929,3711,0,652,0,0,165,3401,536
Iowa,BREMER,1992,5620,3224,0,414,0,0,210,1772,432
Iowa,BUCHANAN,1651,4971,2467,0,180,0,0,122,2202,395
Iowa,BUENA VISTA,1284,4963,2698,0,178,0,0,96,1990,519
Iowa,BUTLER,1268,4130,2438,0,157,0,0,21,1515,392
Iowa,CALHOUN,1150,3736,1700,0,84,0,0,73,1878,391
Iowa,CARROLL,1729,5355,2426,0,215,0,0,84,2630,567
Iowa,CASS,1094,4882,2566,0,113,0,0,81,2123,361
Iowa,CEDAR,1692,6706,2342,0,255,0,0,160,3949,491
Iowa,CERRO GORDO,3403,21598,11283,0,656,0,0,314,9344,1749
Iowa,CHEROKEE,923,4368,2368,0,98,0,0,35,1867,394
Iowa,CHICKASAW,1103,3329,1482,0,161,0,0,98,1588,387
Iowa,CLARKE,723,4502,2009,0,129,0,0,108,2256,265
Iowa,CLAY,1463,5379,2309,0,155,0,0,234,2682,557
Iowa,CLAYTON,1674,7190,3238,0,165,0,0,67,3719,570
Iowa,CLINTON,4318,16528,8146,0,751,0,0,201,7430,1302
Iowa,CRAWFORD,1226,4786,2843,0,80,0,0,59,1805,400
Iowa,DALLAS,3520,15814,8098,0,1152,0,0,350,6213,950
Iowa,DAVIS,630,2840,1561,0,132,0,0,22,1125,199
Iowa,DECATUR,654,3232,1299,0,105,0,0,52,1776,203
Iowa,DELAWARE,1305,4019,2203,0,125,0,0,67,1624,382
Iowa,DES MOINES,3450,13949,6575,0,724,0,0,194,6456,947
Iowa,DICKINSON,1649,6487,2619,0,213,0,0,100,3555,694
Iowa,DUBUQUE,6956,28921,15777,0,1963,0,0,501,10681,2366
Iowa,EMMET,802,3780,1625,0,224,0,0,36,1895,331
Iowa,FAYETTE,1616,6732,3143,0,205,0,0,146,3237,560
Iowa,FLOYD,1396,6211,3859,0,145,0,0,93,2113,554
Iowa,FRANKLIN,1048,3701,1679,0,146,0,0,32,1845,313
Iowa,FREMONT,721,3890,2211,0,192,0,0,71,1416,174
Iowa,GREENE,692,3325,1505,0,144,0,0,131,1545,243
Iowa,GRUNDY,1104,2930,1562,0,163,0,0,39,1165,282
Iowa,GUTHRIE,999,4907,2200,0,245,0,0,214,2248,285
Iowa,HAMILTON,1277,6188,3143,0,235,0,0,240,2569,482
Iowa,HANCOCK,1169,3697,2111,0,67,0,0,48,1470,395
Iowa,HARDIN,1513,5434,2628,0,150,0,0,176,2481,521
Iowa,HARRISON,1466,6258,3642,0,207,0,0,42,2367,328
Iowa,HENRY,1323,7388,3594,0,236,0,0,162,3396,447
Iowa,HOWARD,790,4141,1796,0,147,0,0,46,2152,334
Iowa,HUMBOLDT,787,3116,1531,0,121,0,0,75,1389,409
Iowa,IDA,700,2229,1229,0,73,0,0,36,891,202
Iowa,IOWA,1304,5483,2130,0,147,0,0,88,3118,388
Iowa,JACKSON,2049,7362,3913,0,324,0,0,61,3064,590
Iowa,JASPER,2869,12277,5545,0,485,0,0,151,6096,778
Iowa,JEFFERSON,1285,5689,2340,0,285,0,0,78,2986,388
Iowa,JOHNSON,6504,32275,11873,0,4036,0,0,859,15507,1757
Iowa,JONES,2038,8094,3747,0,289,0,0,86,3972,599
Iowa,KEOKUK,845,5096,1699,0,133,0,0,20,3245,370
Iowa,KOSSUTH,1331,5368,2801,0,224,0,0,113,2230,631
Iowa,LEE,3411,14040,6703,5,458,0,0,151,6723,816
Iowa,LINN,17433,58889,26816,0,4079,0,0,1301,26693,4454
Iowa,LOUISA,791,4206,1738,0,61,0,0,91,2316,259
Iowa,LUCAS,580,3459,1387,0,74,0,0,80,1918,264
Iowa,LYON,665,3594,1654,0,84,0,0,42,1815,282
Iowa,MADISON,1334,6296,2852,0,346,0,0,50,3048,358
Iowa,MAHASKA,1607,7385,3411,0,246,0,0,29,3699,492
Iowa,MARION,2652,21003,8772,0,302,0,0,31,11897,912
Iowa,MARSHALL,2732,18402,6257,0,638,0,0,159,11348,1426
Iowa,MILLS,1561,8838,5433,0,1114,0,0,31,2260,327
Iowa,MITCHELL,941,3857,2033,0,139,0,0,67,1618,390
Iowa,MONONA,959,3644,1699,0,78,0,0,22,1845,268
Iowa,MONROE,563,4913,2348,0,178,0,0,16,2371,233
Iowa,MONTGOMERY,839,4960,2502,0,241,0,0,118,2099,284
Iowa,MUSCATINE,3110,9634,4164,0,525,0,0,111,4833,656
Iowa,O'BRIEN,1100,4997,2172,0,64,0,0,113,2648,449
Iowa,OSCEOLA,524,1882,662,0,52,0,0,33,1136,196
Iowa,PAGE,1352,5907,2861,0,276,0,0,133,2637,383
Iowa,PALO ALTO,831,4023,1959,0,101,0,0,59,1905,381
Iowa,PLYMOUTH,2320,5566,2936,0,277,0,0,60,2292,618
Iowa,POCAHONTAS,910,3291,1376,0,87,0,0,24,1804,331
Iowa,POLK,25224,162528,59403,6,9184,0,11603,2844,79488,8143
Iowa,POTTAWATTAMIE,7800,43532,23150,0,2156,0,0,523,17702,2048
Iowa,POWESHIEK,1387,5252,2154,0,117,0,0,61,2919,393
Iowa,RINGGOLD,498,1935,771,0,13,0,0,27,1124,142
Iowa,SAC,1158,3998,2229,0,90,0,0,111,1567,393
Iowa,SCOTT,13283,49580,25489,0,4521,0,0,1345,18225,3222
Iowa,SHELBY,1105,5040,2876,0,144,0,0,71,1949,316
Iowa,SIOUX,1751,5702,2555,0,306,0,0,151,2689,633
Iowa,STORY,5166,16349,7399,0,2863,0,0,514,5575,976
Iowa,TAMA,1533,5727,2749,0,286,0,0,115,2578,501
Iowa,TAYLOR,513,2809,1377,0,27,0,0,52,1353,161
Iowa,UNION,1162,4966,2193,0,204,0,0,39,2530,313
Iowa,VAN BUREN,610,2990,1188,0,94,0,0,176,1533,214
Iowa,WAPELLO,3075,16068,6266,0,434,0,0,143,9225,977
Iowa,WARREN,3644,20029,8818,0,1217,0,0,198,9795,1066
Iowa,WASHINGTON,1433,7915,3245,0,240,0,0,60,4370,510
Iowa,WAYNE,500,2639,1204,0,77,0,0,7,1351,175
Iowa,WEBSTER,2822,12654,6258,0,480,0,0,180,5736,1410
Iowa,WINNEBAGO,1003,4100,2260,0,116,0,0,30,1695,314
Iowa,WINNESHIEK,1354,4805,2709,0,234,0,0,449,1414,334
Iowa,WOODBURY,7023,23678,10578,0,1520,0,0,436,11145,2359
Iowa,WORTH,776,3482,1813,0,200,0,0,70,1399,270
Iowa,WRIGHT,980,3959,2152,0,37,0,0,49,1721,404
Idaho,ADA,31756,202225,84315,5191,16037,0,8232,2953,85499,9872
Idaho,ADAMS,513,2612,1517,0,41,0,0,12,1042,166
Idaho,BANNOCK,6871,32357,16311,0,2634,0,0,427,12986,1785
Idaho,BEAR LAKE,540,2005,1046,0,42,0,0,4,913,137
Idaho,BENEWAH,1192,5152,3328,0,74,0,0,40,1711,295
Idaho,BINGHAM,3125,11571,6520,0,538,0,0,157,4356,777
Idaho,BLAINE,1869,2242,1337,0,90,0,0,119,696,178
Idaho,BOISE,1022,6318,3583,0,291,0,0,51,2394,342
Idaho,BONNER,5610,20744,12668,0,555,0,0,412,7109,1360
Idaho,BONNEVILLE,7088,26523,14405,0,1851,0,0,476,9790,1552
Idaho,BOUNDARY,1341,6421,4323,0,72,0,0,45,1980,359
Idaho,BUTTE,215,1266,470,0,19,0,0,187,590,68
Idaho,CAMAS,159,369,218,0,3,0,0,24,124,20
Idaho,CANYON,12236,73774,34542,0,4967,0,0,789,33476,4441
Idaho,CARIBOU,631,1770,1053,0,15,0,0,16,685,105
Idaho,CASSIA,1282,5901,3092,0,135,0,0,99,2575,367
Idaho,CLARK,65,92,45,0,0,0,0,19,28,11
Idaho,CLEARWATER,955,6105,3758,0,98,0,0,83,2166,380
Idaho,CUSTER,486,1858,1124,0,37,0,0,42,655,138
Idaho,ELMORE,6907,33409,21144,0,4473,0,0,578,7215,1172
Idaho,FRANKLIN,769,2180,1207,0,98,0,0,54,821,136
Idaho,FREMONT,1361,3204,1763,0,63,0,0,65,1313,212
Idaho,GEM,1966,11029,5483,0,317,0,0,26,5203,645
Idaho,GOODING,1297,4497,2232,0,130,0,0,25,2110,333
Idaho,IDAHO,2007,8958,4954,0,125,0,0,47,3833,669
Idaho,JEFFERSON,1562,7114,3859,0,363,0,0,23,2869,344
Idaho,JEROME,1909,4862,2561,0,301,0,0,91,1908,372
Idaho,KOOTENAI,14701,69115,40420,0,3549,0,0,623,24524,3933
Idaho,LATAH,2884,10412,4822,0,3058,0,0,207,2325,490
Idaho,LEMHI,1080,6013,3620,0,45,0,0,148,2200,351
Idaho,LEWIS,463,3820,3075,0,87,0,0,64,595,120
Idaho,LINCOLN,355,1094,608,0,46,0,0,11,428,99
Idaho,MADISON,1321,4034,1884,0,896,0,0,60,1194,200
Idaho,MINIDOKA,1266,3600,1550,0,110,0,0,147,1792,398
Idaho,NEZ PERCE,4067,20141,11806,0,1022,0,0,284,7029,1271
Idaho,ONEIDA,313,1344,707,0,24,0,0,3,610,103
Idaho,OWYHEE,994,4495,2002,0,109,0,0,33,2352,322
Idaho,PAYETTE,2447,10142,4938,0,334,0,0,93,4778,672
Idaho,POWER,507,1942,869,0,61,0,0,33,978,158
Idaho,SHOSHONE,1850,7461,4337,0,187,0,0,45,2892,446
Idaho,TETON,430,1038,677,0,52,0,0,13,296,52
Idaho,TWIN FALLS,6323,23082,11970,0,1597,0,0,474,9041,1653
Idaho,VALLEY,1081,4267,2385,0,85,0,0,75,1721,273
Idaho,WASHINGTON,1100,5258,2718,0,148,0,0,90,2301,337
Illinois,ADAMS,5506,21360,11252,7,1331,0,0,400,8369,1687
Illinois,ALEXANDER,767,5697,2542,0,238,0,0,13,2903,308
Illinois,BOND,1438,4302,2290,0,589,0,0,91,1333,242
Illinois,BOONE,3359,8977,4334,0,817,0,0,216,3610,724
Illinois,BROWN,482,1091,692,0,96,0,0,1,301,91
Illinois,BUREAU,2982,9275,4554,0,438,0,0,235,4048,858
Illinois,CALHOUN,450,1967,1146,0,53,0,0,18,749,101
Illinois,CARROLL,1482,4965,2219,0,144,0,0,46,2557,480
Illinois,CASS,1249,3757,2412,0,111,0,0,59,1176,242
Illinois,CHAMPAIGN,10540,46721,19741,0,6149,0,0,1553,19279,2169
Illinois,CHRISTIAN,2767,9400,5410,0,466,0,0,100,3424,667
Illinois,CLARK,1304,6395,3132,0,247,0,0,73,2943,445
Illinois,CLAY,1042,4950,2213,0,216,0,0,22,2500,422
Illinois,CLINTON,3225,14538,8340,0,1330,0,0,160,4708,606
Illinois,COLES,3497,15590,7612,0,1411,0,0,291,6277,1026
Illinois,COOK,231252,1134721,338064,8371,111683,0,52210,21752,602641,55216
Illinois,CRAWFORD,1834,10273,4665,0,312,0,0,86,5210,460
Illinois,CUMBERLAND,989,4840,2137,0,184,0,0,41,2479,314
Illinois,DEKALB,7066,20542,9344,0,4392,0,0,377,6430,987
Illinois,DEWITT,1530,4224,2156,0,179,0,0,87,1802,367
Illinois,DOUGLAS,1521,5709,2451,0,264,0,0,74,2920,393
Illinois,DU PAGE,48957,144345,53517,0,21502,0,0,6050,63276,7558
Illinois,EDGAR,1554,7719,4137,0,237,0,0,21,3325,439
Illinois,EDWARDS,674,3016,1170,0,77,0,0,10,1760,220
Illinois,EFFINGHAM,2789,10337,4401,0,655,0,0,183,5098,984
Illinois,FAYETTE,1577,6428,3052,0,363,0,0,99,2913,529
Illinois,FORD,1335,5001,2228,0,255,0,0,77,2441,238
Illinois,FRANKLIN,3973,36787,13694,0,811,0,0,188,22095,1721
Illinois,FULTON,3153,9785,5272,0,464,0,0,106,3944,718
Illinois,GALLATIN,554,3959,1499,0,46,0,0,12,2402,208
Illinois,GREENE,1431,4027,2285,0,214,0,0,71,1457,264
Illinois,GRUNDY,3736,10931,5352,0,1189,0,0,346,4044,569
Illinois,HAMILTON,618,4691,2272,0,97,0,0,8,2313,278
Illinois,HANCOCK,1636,6515,3246,0,364,0,0,70,2835,495
Illinois,HARDIN,380,2124,1327,0,14,0,0,5,777,142
Illinois,HENDERSON,840,3080,1127,0,61,0,0,32,1860,229
Illinois,HENRY,4362,14691,7267,0,858,0,0,282,6283,1089
Illinois,IROQUOIS,2576,9656,3999,0,387,0,0,193,5076,747
Illinois,JACKSON,5090,28836,11689,0,4078,0,0,293,12776,1375
Illinois,JASPER,920,3434,1457,0,132,0,0,53,1792,278
Illinois,JEFFERSON,3437,19904,8124,0,864,0,0,91,10826,1145
Illinois,JERSEY,2246,8014,4147,0,481,0,0,158,3228,430
Illinois,JO DAVIESS,2126,5869,2486,0,315,0,0,169,2900,644
Illinois,JOHNSON,1153,9329,3864,0,421,0,0,123,4921,507
Illinois,KANE,24332,66672,28301,0,10108,0,0,1904,26359,3929
Illinois,KANKAKEE,7900,32785,13791,0,2296,0,0,328,16369,2188
Illinois,KENDALL,5866,18651,8589,0,2793,0,0,494,6775,838
Illinois,KNOX,4401,16967,8508,0,755,0,0,303,7401,1389
Illinois,LAKE,39489,240298,69493,13594,19426,0,5466,5005,127314,9632
Illinois,LA SALLE,9089,34757,16876,0,1706,0,0,394,15782,2506
Illinois,LAWRENCE,1417,5085,2564,0,219,0,0,92,2210,388
Illinois,LEE,2397,8939,4260,0,697,0,0,143,3839,736
Illinois,LIVINGSTON,2649,8729,4730,0,413,0,0,218,3369,647
Illinois,LOGAN,2386,6446,3149,0,384,0,0,102,2810,470
Illinois,MCDONOUGH,2277,11864,5698,0,1691,0,0,167,4308,891
Illinois,MCHENRY,19775,62835,23299,0,5864,0,0,1588,32084,3760
Illinois,MCLEAN,11270,33012,17426,0,4743,0,0,667,10175,1829
Illinois,MACON,8760,32353,16790,0,1678,0,0,558,13327,2491
Illinois,MACOUPIN,4501,16956,9064,0,1028,0,0,446,6419,868
Illinois,MADISON,23842,87868,43486,6,9372,0,0,1372,33633,4106
Illinois,MARION,3905,19222,8705,0,617,0,0,215,9685,1052
Illinois,MARSHALL,1073,3494,1923,0,265,0,0,95,1211,233
Illinois,MASON,1452,4681,2565,0,166,0,0,211,1739,326
Illinois,MASSAC,1258,7841,3797,0,305,0,0,93,3646,478
Illinois,MENARD,1072,3302,2226,0,224,0,0,61,790,208
Illinois,MERCER,1731,5749,2713,0,275,0,0,125,2635,422
Illinois,MONROE,2783,8719,4553,0,883,0,0,222,3061,456
Illinois,MONTGOMERY,2253,8050,4618,0,519,0,0,292,2621,493
Illinois,MORGAN,2954,9714,6389,0,680,0,0,118,2528,635
Illinois,MOULTRIE,1022,3861,2421,0,266,0,0,148,1026,286
Illinois,OGLE,4760,13119,6202,0,1127,0,0,207,5584,1042
Illinois,PEORIA,13427,40283,18710,0,3158,0,0,935,17480,2956
Illinois,PERRY,1695,11173,4935,0,311,0,0,69,5858,613
Illinois,PIATT,1532,3485,1827,0,194,0,0,142,1321,279
